Local time in Surabaya,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
11.01.2024 22:00,28,757.2,757.5,1.1,76,Wind blowing from the north-west,2,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,23.3,,,,,,
11.01.2024 19:00,28.8,756.1,756.4,2.1,74,Wind blowing from the north-west,1,,,"90  or more, but not 100%", ,,,,35.4,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.",9,23.6,,,,,,
11.01.2024 16:00,33.2,754,754.3,-1.2,70,Wind blowing from the north-northwest,5,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.",11,26.9,,,,,,
11.01.2024 13:00,34.6,755.2,755.5,-1.5,55,Wind blowing from the west-northwest,3,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,24.4,,,,,,
11.01.2024 10:00,32.6,756.7,757,0.1,65,Wind blowing from the south,4,,,40%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.1,,,,,,
11.01.2024 07:00,27.4,756.6,757,0.9,87,"Calm, no wind",0,,,50%., ,,,25.2,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25,,,,,,
11.01.2024 04:00,25.4,755.7,756,-0.2,95,"Calm, no wind",0,,,70 – 80%., ,,,,,Stratocumulus other than Stratocumulus cumulogenitus.,20–30%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.6,,,,,,
11.01.2024 01:00,26.8,755.9,756.2,-1.1,84,"Calm, no wind",0,,,100%.,State of sky on the whole unchanged. ,Thunderstorm(s) with or without precipitation.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,,8,23.8,,,,,,
10.01.2024 22:00,27.8,757,757.4,1.2,85,Wind blowing from the west,2,,,100%.,"Lightning visible, no thunder heard. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,,8,25.1,,,,,,
10.01.2024 19:00,30.8,755.8,756.1,1.8,76,Wind blowing from the west,2,,,70 – 80%., ,,,,35.2,Stratocumulus other than Stratocumulus cumulogenitus.,50%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,26,,,,,,
10.01.2024 16:00,31.4,754,754.3,-0.7,72,Wind blowing from the north-northwest,4,,,"90  or more, but not 100%", ,,,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.8,,,,,,
10.01.2024 13:00,34.2,754.7,755.1,-1.8,54,Wind blowing from the north-west,6,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,23.6,,,,,,
10.01.2024 10:00,31.2,756.5,756.9,0,71,Wind blowing from the north-west,3,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,25.3,,,,,,
10.01.2024 07:00,26.6,756.5,756.8,0.6,93,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,25.8,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,25.3,20,24,,,,
10.01.2024 04:00,26.2,755.9,756.2,-0.5,94,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.1,,,,,,
10.01.2024 01:00,26.8,756.4,756.7,-0.7,91,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.2,,,,,,
09.01.2024 22:00,26.4,757.1,757.4,0.8,94,Wind blowing from the south-southwest,3,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.3,,,,,,
09.01.2024 19:00,26.6,756.3,756.6,0.8,94,"Calm, no wind",0,,,100%.,Rain (not freezing) not falling as shower(s). ,Thunderstorm(s) with or without precipitation.,Rain.,,34.6,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.5,20,6,,,,
09.01.2024 16:00,29.6,755.5,755.8,0.6,75,Wind blowing from the south-east,4,,,100%.,"Rain, not freezing, intermittent, slight at time of observation. ",Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",60%.,300-600,Altostratus opacus or Nimbostratus.,,7,24.7,Trace of precipitation,3,,,,
09.01.2024 13:00,34.2,754.9,755.2,-2.1,56,Wind blowing from the west-northwest,3,,,60%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",12,24.2,,,,,,
09.01.2024 10:00,32.2,757,757.3,-0.5,63,Wind blowing from the west-northwest,2,,,50%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",11,24.4,,,,,,
09.01.2024 07:00,26.4,757.5,757.8,0.9,91,"Calm, no wind",0,,,50%., ,,,25.8,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10%  or less, but not 0",600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.8,,,,,,
09.01.2024 04:00,25.8,756.6,756.9,-0.4,94,"Calm, no wind",0,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.7,,,,,,
09.01.2024 01:00,26.4,757,757.3,-1.2,89,"Calm, no wind",0,,,40%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.5,,,,,,
08.01.2024 22:00,27,758.2,758.6,0.2,87,"Calm, no wind",0,,,50%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,24.6,,,,,,
08.01.2024 19:00,28.8,758,758.4,1.8,82,Wind blowing from the west-northwest,2,,,50%., ,,,,32.4,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",8,25.4,,,,,,
08.01.2024 16:00,30,756.2,756.5,-0.3,72,Wind blowing from the west-northwest,2,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",9,24.3,,,,,,
08.01.2024 13:00,32,756.5,756.8,-2.1,70,Wind blowing from the north-west,7,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.9,,,,,,
08.01.2024 10:00,30.4,758.6,759,0.2,76,Wind blowing from the west-northwest,4,,,"90  or more, but not 100%", ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.6,,,,,,
08.01.2024 07:00,27,758.4,758.8,1.5,88,Wind blowing from the west,1,,,70 – 80%., ,,,25.7,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,24.8,Trace of precipitation,24,,,,
08.01.2024 04:00,26,756.9,757.3,0.2,92,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,24.6,,,,,,
08.01.2024 01:00,26.8,756.7,757,-1.5,93,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,25.5,,,,,,
07.01.2024 22:00,27.2,758.2,758.5,0.6,93,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,25.9,,,,,,
07.01.2024 19:00,27.6,757.6,758,1.2,85,Wind blowing from the north-northeast,2,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,30.8,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus opacus or Nimbostratus.,,7,24.9,Trace of precipitation,6,,,,
07.01.2024 16:00,28.5,756.4,756.7,-0.7,81,"Calm, no wind",0,,,100%., ,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",40%.,600-1000,Altostratus opacus or Nimbostratus.,,10,25,,,,,,
07.01.2024 13:00,27.4,757.1,757.5,-1.1,82,Wind blowing from the east,4,,,100%., ,,,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,,10,24.1,,,,,,
07.01.2024 10:00,30.2,758.2,758.5,0.1,74,Wind blowing from the west-northwest,2,,,100%., ,,,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,25.1,,,,,,
07.01.2024 07:00,27.2,758.1,758.4,1.4,87,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,26.2,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus opacus or Nimbostratus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",10,24.8,1,24,,,,
07.01.2024 04:00,26.8,756.7,757,0.2,89,"Calm, no wind",0,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.",Altostratus opacus or Nimbostratus.,,8,24.9,,,,,,
07.01.2024 01:00,27.4,756.5,756.9,,90,"Calm, no wind",0,,,100%., ,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",100%.,"2500 or more, or no clouds.",Altostratus opacus or Nimbostratus.,,8,25.7,,,,,,
06.01.2024 22:00,29.2,758.1,758.5,0.8,78,"Calm, no wind",0,,,"90  or more, but not 100%", ,,,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",20–30%.,600-1000,Altostratus opacus or Nimbostratus.,"No Cirrus, Cirrocumulus or Cirrostratus.",8,24.9,,,,,,
06.01.2024 19:00,29.9,757.3,757.6,2.1,70,Wind blowing from the east,2,,,70 – 80%., ,,,,32.1,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",70 – 80%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",8,23.8,,,,,,
06.01.2024 16:00,31.4,755.2,755.5,-1,63,Wind blowing from the east,4,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"No Cirrus, Cirrocumulus or Cirrostratus.",10,23.5,,,,,,
06.01.2024 13:00,30.8,756.2,756.6,-2,74,Wind blowing from the east-southeast,2,,,100%.,State of sky on the whole unchanged. ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.",50%.,600-1000,Altostratus opacus or Nimbostratus.,,10,25.7,1,6,,,,
06.01.2024 10:00,28.6,758.2,758.5,0.2,88,"Calm, no wind",0,,,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",50%.,300-600,Altostratus opacus or Nimbostratus.,,10,26.5,1,3,,,,
06.01.2024 07:00,26.8,758,758.3,1.1,89,"Calm, no wind",0,,,100%., ,,,26.1,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,Altostratus translucidus.,,9,24.8,,,,,,
06.01.2024 04:00,26.3,756.9,757.2,-0.2,91,"Calm, no wind",0,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,24.7,,,,,,
06.01.2024 01:00,26.8,757.1,757.5,-1.1,89,Wind blowing from the west,1,,,70 – 80%., ,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",20–30%.,600-1000,Altostratus translucidus.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.",7,24.9,,,,,,
